"","CabFra_acclim_r1","CabFra_accfreeze_r1","CabFra_freeze_r1","CabFra_warm_r1","Chard_acclim_r1","Chard_accfreeze_r1","Chard_freeze_r1","Chard_warm_r1","Riesl_acclim_r1","Riesl_accfreeze_r1","Riesl_freeze_r1","Riesl_warm_r1","Sangio_acclim_r1","Sangio_accfreeze_r1","Sangio_freeze_r1","Sangio_warm_r1","Tocai_acclim_r1","Tocai_accfreeze_r1","Tocai_freeze_r1","Tocai_warm_r1","CabFra_acclim_r2","CabFra_accfreeze_r2","CabFra_freeze_r2","CabFra_warm_r2","Chard_acclim_r2","Chard_accfreeze_r2","Chard_freeze_r2","Chard_warm_r2","Riesl_acclim_r2","Riesl_accfreeze_r2","Riesl_freeze_r2","Riesl_warm_r2","Sangio_acclim_r2","Sangio_accfreeze_r2","Sangio_freeze_r2","Sangio_warm_r2","Tocai_acclim_r2","Tocai_accfreeze_r2","Tocai_freeze_r2","Tocai_warm_r2","CabFra_acclim_r3","CabFra_accfreeze_r3","CabFra_freeze_r3","CabFra_warm_r3","Chard_acclim_r3","Chard_accfreeze_r3","Chard_freeze_r3","Chard_warm_r3","Riesl_acclim_r3","Riesl_accfreeze_r3","Riesl_freeze_r3","Sangio_acclim_r3","Sangio_accfreeze_r3","Sangio_freeze_r3","Sangio_warm_r3","Tocai_acclim_r3","Tocai_accfreeze_r3","Tocai_freeze_r3","Tocai_warm_r3"
"Plant specific signaling - Flower development",2.74097237592034,2.11779966654869,-1.18353970908742,-0.947375800471559,0.946263116132963,0.207938455601999,-0.863494321788834,2.07299577122783,2.41127306134991,0.899933335885909,-0.985468253793338,0.530158272682053,2.68687877901057,1.62120561183984,-2.7700870694951,1.19700043011966,2.43124225686695,-1.25353605281176,-2.19958143001458,-2.92737594690409,2.10226046519273,-0.688344109831769,-1.49863444927014,-1.57946092276548,2.53502480835775,1.34390844702186,-1.75976009377854,-0.473862617766533,1.65198547691538,0.721845103544632,-0.92810862771946,0.764919567434326,2.18017289346293,2.14641401869746,-0.567843486189856,0.231814266018952,1.46820049785804,1.80841779225426,-1.24226719247681,-2.79452832767268,2.60757473890088,1.2314956980351,-1.60348927406366,-1.21826314450722,1.46683002183417,0.963495735594161,-0.957921446346681,-0.51147995703592,-1.0519060322675,0.741601333661178,-0.385363612154297,2.89564458238728,0.783450316247652,-2.65086939440496,1.12421589149549,-0.601858662994588,1.29737432587336,-2.05269681040895,-0.323250797743032
"Plant specific signaling - Plant-pathogen interaction",-7.02057505792211,-1.71779516127535,4.03844091350392,-1.25342727912073,-2.39733058541556,7.77180309518593,0.701418406065607,-2.3537752604174,-6.8402230468472,-4.68102331047193,3.88438947355103,-1.46712877732059,0.181332923273008,1.36365704810346,5.81319883562132,-3.53347703523864,-4.92201378505766,0.4383451795773,3.82650406486274,4.53280675582738,-7.43134868211732,-2.8683919244275,4.75269205092323,-5.51166967012703,-1.86702653738292,2.07198523904848,-0.25461644115307,-2.06209112868502,-7.59935505910582,6.39524172432259,4.73760936538754,-1.54418975679512,-4.89734504477894,7.00159909111769,2.18584943964502,4.34120688835672,1.3462123762487,0.233028951618887,0.566975044037346,1.47212113167589,-7.75118035505126,-0.861008847111141,3.96504491844936,-4.08947971178189,-2.36880471847665,-0.609018380094633,2.15268885495759,-1.30100803336981,-6.59065710714872,-3.9503178301054,-1.36225863302946,1.57370501119125,5.98085919935848,6.29307293420745,-2.80468407313988,-5.10020646244519,4.9136055277483,2.43510290898183,-3.81892690202479
"Replication and repair - Base excision repair",1.49581420979125,-1.31085188001583,-2.18079256489114,2.61681420571465,1.7383151822108,-0.518721472469247,-1.90502472202989,-2.06170653853844,1.33765864414836,-0.803605675574641,-1.74824908419753,-1.73231566814598,1.61492950448017,-0.0559176316737919,-1.23998572890316,-1.21176534819284,1.54922446696065,0.672722891430394,0.920974797364373,1.3488964869537,1.32901559539187,-2.25651772685028,-1.40411775175413,3.90002283015568,0.314252074205619,-0.776983627903312,-0.823758694832146,0.552353755249766,1.23924708735752,0.160014326729183,-1.73398979206917,0.254835556110197,1.56897395544957,0.375404121368416,-1.29042545533458,-3.39603715307817,-0.107167690997128,-0.899593380389252,-0.903217883488519,2.41433210785948,1.29372673496048,-1.10153451268016,-1.63811095614871,3.23032386350609,0.419424587056783,-1.16282290164471,-2.05830181831044,0.429763212742468,1.59995980142857,2.4259520897172,-1.62821579934028,1.23154043748203,0.384979833245439,-1.44439416588384,-0.761219431502962,2.53249786325167,-0.0991278860173226,-2.19724513585038,4.13433233373184
"Replication and repair - DNA replication",0.853644747964872,-3.133622404602,-5.5663966135632,7.2759312982086,2.3802409711801,-0.147370074361756,-6.40043299239057,-3.77394778356118,2.56642338254557,-2.72583599791086,-4.47508527134859,-3.58759093164446,0.732810881301899,0.558140104709342,-2.81371572541482,-3.40747956888464,2.23673491358022,0.963789799148041,2.629265153075,4.94278998987713,1.87447993811516,-3.01138370428749,-1.73989599365037,8.76065488558495,0.8997028626758,-0.257129196980232,-2.41519072048087,2.28771363240745,1.77321776918064,0.510971538964023,-4.09598603448407,-0.427412107524454,1.38942998379237,-0.142081883386388,-3.10132301030264,-4.95998960469824,0.862882457602737,-0.166213568224717,-3.45654619876076,6.76953151443912,1.29088098441606,-1.44656949336433,-2.13746682704419,8.72817942118601,-0.0588746062206815,-1.50246991926611,-4.54222680346427,1.38245431366792,3.60056559082226,5.5102859418815,-3.2965202451716,0.67503161154775,-2.13387805439414,-2.166744797798,-2.53746273618429,4.27745083384721,0.530467074880116,-5.78745825410683,9.27800630396618
"Replication and repair - Homologous recombination",1.15177918759813,0.256728484737974,-1.11798522075571,1.8604966926657,1.8285718200287,-0.980271401286243,-3.36752218482156,-2.08206227019262,1.14657061047687,-0.659534246023114,-1.66692733694464,-2.72014830252821,0.364440688585855,2.06995446288828,-1.13254371275162,-2.49407806930334,1.57627673184658,0.0513419156135321,-1.45879537504794,-0.340545312179802,1.20883799637477,-0.305550983688878,-0.339869257885451,3.18312490637617,0.901892974886591,0.131722202501682,0.000480166800874626,0.22924665852352,1.23996037351382,-0.483437009638635,-1.90744728200545,-2.2037793643208,2.07843830222625,1.33570970630808,-0.630622679472154,-3.80082809132561,-0.327327127090366,0.819269658783744,-0.379173188856551,1.09886403507764,0.977254015209271,0.400354965273836,0.056693433574777,3.25410391678797,-0.29851414518689,0.0490731542929228,-1.81773709427322,-2.10504023570806,1.54736639662707,1.48961072126759,-0.174380522370023,0.943469286325825,-0.174485331252259,-0.103014874003846,-1.47838648667531,1.53102199102217,0.501364281171984,-2.75311646225425,3.41350061829331
"Replication and repair - Mismatch repair",-0.280096851921363,-0.285410081832036,-1.66379938707718,0.986086543756646,0.0900374017418462,0.785081871236082,-3.3591921499162,-1.95583552704342,1.46977723021466,-1.12212958968953,-0.705489707825426,-1.40509627228392,1.23130397271951,2.43467330095767,-1.22937797105051,-1.79248867364001,1.5083091290473,0.783268035622092,-2.23292375009815,-0.973570849068566,0.667373853257923,-1.31485754626602,-0.531161369289103,1.84719043775785,1.50319841994933,0.316718222953531,0.465925817738219,0.0447167160592784,1.99080369849547,0.160805156235842,0.280040197834497,-2.21680472378584,3.41495758425945,0.525847956038467,-0.448971618585642,-3.512051848822,-0.496696346194943,1.75929496113599,-0.665085493157186,-0.180446473695672,0.135561960458955,0.246255691860821,-0.360753054854389,1.90485275659583,0.21538350251909,0.927298892690083,-1.15942150994422,-1.53251076027001,1.43958801212972,1.65753636707258,0.229323697872684,1.23063253408869,1.09224232196254,-1.16942682570484,-1.30362577555302,0.936041316391346,0.975170760199287,-1.68822815185895,2.27234380790616
"Replication and repair - Nucleotide excision repair",-0.000970783265542994,-1.94581112843817,-1.31972998101259,1.22609472224719,-0.0509175144754863,-0.111299695084152,-1.94453137817382,-1.51389702108979,1.09944657776346,-1.98499482819878,-0.456880431373004,-1.07917932284952,0.740039918680879,1.19022517005013,-0.747203308492336,-1.56248689802428,0.616101172311265,-0.449288050055718,-0.902087359358139,-0.316527022844332,0.115812659920213,-2.15064964775878,-0.138976595862133,1.94344385157283,0.538207408580021,-0.628352189559796,0.625156431404395,-0.332763288335841,1.12248528536071,-0.861576478459544,0.392762018315773,-0.92089351865295,2.35092017752166,0.939050327466853,0.727409561051765,-2.11926466791288,-0.761058749071369,0.929304668181972,-0.282316559937429,0.311082218416286,0.141862639231351,-0.403148207702802,0.173357881976408,1.80173116951841,-0.355346932669492,-0.0183259811324861,-0.611176526350429,-0.55274764030702,1.49207566546193,1.47572812663569,0.859799238683429,1.17347374568462,-0.317632017073664,-0.333029916690838,-1.14033857891089,0.905821424998907,0.292547193376191,-1.79772322403342,2.16104427959144
"Replication and repair - RNA degradation",-0.260624347411176,1.01231779945706,-0.946718729978448,-0.291089050479757,0.382683283328302,0.843431269082518,-2.17746837179999,-2.41975027335675,1.12092487646465,-0.954611542224498,0.167078286836547,-1.29217548016064,1.55395207329369,3.1496170757775,-1.27936437806903,-2.35434563070146,1.67604060685184,0.727252334574549,-2.7654548803871,-2.1119114282079,0.813573325373602,-1.17406493252293,-0.297374311798145,-0.403012680387561,1.4785347091561,2.0648455597298,0.397488820039192,-0.871988862166994,0.830444142039142,2.02224703539974,0.774501843354626,-3.59667779828666,3.7461271271508,1.50443428390724,-0.0776240721799796,-2.45232691238212,1.34962174844681,2.03625522271973,0.140009123428153,-1.74266895896541,0.369767557762817,1.57744160145506,-1.3432590762741,0.0256176837729131,1.22999330611544,1.55382718476236,-0.462276975627567,-2.85100626921966,0.778595096923692,1.60573876014601,-0.552363139471562,1.87757766280377,1.48657242988108,-1.06295277935139,-1.32866199742569,1.23114113263477,1.90629724392515,-0.179484527624382,0.245704771129394
"Replication and repair - Sulfur relay system",-0.126689889105251,-0.627845927040165,-0.172722169931148,-0.0713612825376969,-0.150126384694605,0.0215117773934825,-0.158697759694416,-1.31141025358054,0.515069784059272,-0.499880647638449,0.236914769908054,-0.781213919043016,0.560533467945034,1.04830845537457,0.207952224738084,-0.349975422133009,0.0230498000587378,-0.584685250424634,-1.06311418674597,-1.32310775604546,0.379399089078976,-1.19558634392239,0.497418821755769,-0.273843846717689,0.479603244873961,0.0915659077707582,1.21083839743436,-0.368260898612699,0.824519445248864,-0.475817990784591,0.500407390033053,-1.37386226691445,1.30135658430896,0.305640919118205,1.13638271510301,-1.09335122402521,-0.491626598102123,0.295077622747805,-0.0358958676697875,-0.752364978551294,0.460306668076711,-0.295375079910052,-0.143516225118265,0.0841660352474241,0.280381852454612,0.483669225668054,0.179331767020427,-0.687611770541853,1.20363148936704,0.113947459044118,-0.518607839504426,0.528500392597305,0.0349112693239154,0.0485543905020501,-0.374276688136102,0.505367165061371,0.188960043448067,0.452305022380546,0.140826124688636
"Signal transduction - Calcium signaling pathway",-1.44583400915856,1.52040027124278,3.07986413627526,-1.77777188690866,-2.1557913947616,5.40605646363655,-0.614973067017378,-2.18816087857629,-2.74785989247731,-1.94041948823277,2.19974547944959,0.139261955978124,0.703361769016974,1.37996111635815,2.68204684301919,-1.51086213217143,-2.24651244559889,0.55921063134034,1.49155080502309,-0.284072856645254,-2.01189892056955,0.63992716100113,1.12914301294459,-3.80064881352051,-0.61304532718437,1.52498775187088,-0.321761866544444,-3.09156014659394,-2.92660096616945,4.25885441835539,2.87323858740875,0.264750410293487,-2.56449012418284,4.74073792993192,2.17503967058624,-0.0125068765388741,-1.07772214090111,0.998552513998794,1.05448198810249,-1.50484069715551,-1.98955608290276,0.955534408366125,2.28070772578694,-2.81918267615711,-1.42098103557742,0.589089903575653,0.0938418037898568,-2.75134087391682,-3.16084834301824,-1.11174545285747,1.15050054560105,-0.807759211590573,2.43561668170131,1.93022084718883,-2.10315364360355,-2.34174129196362,3.43165282453053,0.768763707253161,-3.26214377691869
"Signal transduction - mTOR signaling pathway",-0.15643765969577,0.0066709935262188,0.565973466988257,0.476145864077663,-0.423886213576706,-0.0263614451074194,-1.12219303794362,-1.28036514184697,0.607335498142472,-0.831376904907823,0.504093609670575,-0.691365100483187,-0.598847991891132,1.66606718323108,0.0981853267003423,-1.59427620367512,-0.541540479525843,-0.294195558573451,-1.16743854479915,-0.28596388641598,-0.232296346277379,-0.433460200349832,-0.96220360171904,0.565073320028385,0.610972582944206,-0.427145553952248,-0.232285539058024,-0.544360898404102,0.33062465612875,-0.275712315108834,0.446144183768222,-0.886458746792189,0.69836405975277,0.146124297135304,0.912850821418945,-1.26525690025401,-0.267678966493482,1.64184811480089,0.233591806537744,0.213635864885821,-0.0327269674788538,1.01288301887545,0.391039075770777,0.526250033352943,-0.0115215116574302,0.299594986718541,-0.0183485111581865,-0.384337766152035,0.824770780928451,0.921184015985265,0.555466230513146,-0.237803142507197,-0.749956393097757,0.183075972667605,-1.7848290082782,-0.171472238318396,1.11029356945791,-0.116229209879953,-0.0986016752252228
"Signal transduction - Phosphatidylinositol signaling system",1.42766336590394,0.340980883720631,0.332047084103019,-1.81891385536809,-0.51609392980735,0.604414411820758,-1.88433721647855,-0.0741481641127622,0.276540023552785,-2.12724042896488,0.981196301139803,1.52173514479575,0.511339095682642,0.817922451184078,0.564460951274246,0.472554982180205,1.85450365688556,1.03292410016914,-2.53043727181167,-2.93013892751304,1.02001531828847,-0.641876725659546,-0.564048337376487,-2.0875024991438,0.384998839642824,0.136627774986345,0.0667447348144686,-1.80651562987441,1.3247254873119,0.39989492408192,1.21385904729101,-0.171900248268559,1.18101325545983,-0.263889631063179,-0.514022044048823,-0.0225913050738254,1.98706572345614,0.838568740019422,-0.312090500116095,-3.2056945691184,1.42123070964529,0.0336884310300383,0.960279326005621,-2.01202610342594,0.49481417623515,0.723066235257835,-0.316743589664199,-1.58007896992935,-0.0182552467230506,0.0130094091046892,2.03922262604709,1.27994205471026,1.26239884698053,0.841703424857144,0.437334691149747,0.0951596645969011,1.67535610564077,0.105058169748187,-2.21687888024363
"Transcription - Basal transcription factors",1.43282302640759,1.53783850137764,0.543314041159986,-1.78611327533373,0.195705737623703,0.700619473867151,-1.24853328241705,-2.23331606603875,1.48620368364982,0.377701417902664,-0.450295003253066,-2.1005841006133,1.32376080990511,2.30435736893621,-0.298818249965895,-2.17366615900788,1.8578138651863,0.892047357349456,-2.08515895832942,-2.91275161122932,1.8295635282731,1.02946064858802,-0.262897844002046,-1.33188508922118,2.39252321022406,1.11718238900255,-0.233174708849797,-1.79340425137538,1.54158887128305,1.19665289364619,0.0325181757571247,-2.3208949176458,1.84621864641724,0.921242747394697,-0.174450083666979,-3.23877887596189,0.947652897513624,2.23889177372593,0.446090133684173,-2.24132586265093,1.96193798462207,1.82882549174922,-0.0334586185558034,-1.33632935757636,1.41900438563416,1.1266527734161,-0.988371047665736,-1.93499513143217,1.21873086559563,1.28161597859288,0.326536801123815,0.947317489332958,0.578571212068367,0.0620587512195607,-2.21123957304173,0.27832007720826,1.79081446774726,-1.25321373135021,-0.627593869108874
"Transcription - RNA polymerase",0.366142379836984,-0.916241463580497,-1.98311047363111,-0.999192798389178,0.975011952417003,0.297759228806217,-1.78663056726455,-1.09112363138447,1.65466564606934,-0.760346460316227,0.22760435626874,-1.16489531775911,1.06272647656661,2.06067010190388,-1.30612087921301,-1.38279201508893,2.29243975831833,1.87971434773644,-2.22564621931123,-2.52342593122041,1.46452297413343,-2.23335307689362,0.132902223847767,-1.02351476932749,1.24860606900338,1.42982814144168,0.641898797375215,-0.37671821350987,2.47076553465367,1.44840752722123,0.411389631236146,-2.34227736013617,2.85522708005183,0.622903193380587,-1.66079656909335,-2.01094322731281,1.19372995933636,1.60947281709982,-0.182418058594285,-1.42652841225639,0.707786059879023,0.159559226320167,-1.32790524707577,-0.391622936230462,0.738416414751081,1.40260244664112,0.0258512033676873,-1.59181510689679,2.19654354623618,1.76557258456031,-0.130264797514334,0.864800147269177,0.911130466295415,-1.24120785831168,-0.242184670915177,2.07804626070788,1.58930256865759,0.107511869757492,0.255938662655318
"Transcription - Spliceosome",-1.21280640781983,-0.406410020552769,1.16094253354356,0.639540214948983,-0.283861741998365,-0.456482706830139,-1.335717101956,-2.1948908322099,1.63833799861055,-0.766642910765993,2.96072708383143,-2.24217430223202,-0.0820911942639659,3.7351694410041,-0.16827855940525,-2.85687000538197,-0.81918219295094,-2.37748379038666,-3.80782662194946,-2.23912229616667,-0.734548390405279,-1.5127977421129,0.756235853132167,1.16479924121693,1.28573980312846,0.266857612429977,1.47524629298349,0.410397201018536,-0.00350052019188975,-1.19292229407567,2.66294097533027,-3.95669962206243,3.74838621903145,1.65246120991819,0.743902203984204,-3.2081296066448,-1.23974064088466,2.45810659680748,2.09465245785332,-2.29322042978802,-0.62360114373469,1.63197299771133,-0.694322529290088,0.581413567047497,1.01967193880823,0.892246071465912,-0.0222607869760992,-3.5783308991817,-0.266167440855255,0.962394161024694,0.91850245867232,0.38100551950184,-1.95506710729371,0.244580414170822,-1.50240213999511,-1.35279642180237,0.756320459578586,1.11322704733311,2.45499743721175
"Transcription factors - ABI3VP1",0.565312392239652,-0.205034271760597,0.150694383655191,0.273611348289241,0.0344338594569754,-0.0862888545578332,0.0415900458340302,-0.402140545983724,0.818925095141038,-0.00611134667870785,-0.675809330736358,-0.521595223570019,-0.0162996194888215,0.603662833822007,-0.572946495400935,-1.30742957297945,0.0144658565038642,-1.29443310320108,1.0542636225549,0.161905814528617,0.784472930306236,0.628936410134743,-0.471811581005308,0.581660066970215,0.467219049010961,-0.964447445223534,-0.882589819012129,0.0917172606533233,0.389809365894434,0.892407813398506,-0.181003810970108,0.238907898944921,-0.2660473347483,1.47232529962954,0.147617980979596,-2.19486689976648,-0.0254282301680785,0.95236151433295,1.22006918500013,0.659433141967866,0.526944087283328,0.620563121489409,-0.557194253606337,0.694123818148305,-1.33087560525849,-0.889365696498419,-1.16868295059353,-0.823294315504485,0.354864927924517,0.757796668241721,0.172111848474558,-0.320117496372565,-0.528424731780601,-0.894353134636953,-1.01469181406597,-0.633938790034604,0.74416865989624,0.168292112954945,1.77843513638284
"Transcription factors - AP2 EREBP",-4.51624278588226,8.45309304598157,4.21878022483103,-6.23447820437697,-7.02694565087924,4.51506480426851,7.07923756515529,-3.88763346621772,-4.37719585075087,4.33689180354371,6.30674121692591,3.01358440508843,-5.06365394731321,5.03310129495046,0.812701849306026,-6.35305953574937,-4.56747018544568,2.89836835514486,5.19636612956999,-3.40127833169112,-5.47454031684647,5.83416234511307,1.52673674883154,-6.9571483992964,-3.65014068968302,10.4223735451347,5.3692056069068,-4.90323265114997,-7.25973889341939,9.98065186872825,5.56512836458055,5.06804706124368,-6.6938130346309,3.88780039108375,5.60796753591355,-6.30863722838971,-4.86750772012635,4.06733879304138,4.52533220666636,-5.60288820044474,-4.73700948374584,4.29937081766435,0.259581049500078,-7.78153986249452,-4.01144205372364,9.75130921252029,3.74905559256726,-3.68959518438414,-7.97127235830721,0.216788375061904,4.83909324459873,-5.77347331007021,4.04089087353768,0.756833532770858,-6.72635622670388,-6.56035554317602,4.15407792426346,5.4333009114452,-6.60764864409223
"Transcription factors - ARF",2.33054008771191,0.968932974651262,-1.07036338205096,-0.7693666867427,2.1114139224559,1.28138150374183,-0.42721609858792,1.91401331779518,1.81891369577557,0.502104328323528,-0.705219876113286,0.90360874655877,2.97165610065139,0.869913890242501,-4.07269193664754,0.198386091735336,3.2076382699512,-0.0680179446477709,-1.09152133261779,-0.441163369278498,2.67672424098757,-0.775258285506664,-3.95707124626289,-0.563015317366435,3.24966175719638,2.18983702749011,-2.6625576057959,0.642479204815501,2.08566965853813,1.78355295662135,-0.432837005010093,0.396290526757974,2.41675558309601,2.9423173690867,-1.3800144703121,0.13473579813927,2.94451948856674,0.468903441460226,-2.30340786510068,-0.649748453644841,2.71602559335323,0.235056083768128,-4.05373066098075,-0.965340595312466,2.1994902479824,1.04666410967175,-2.36144663047123,0.526676151347052,0.443004739043525,1.73111278834971,-1.7989112148533,2.68997861181501,0.956612127064661,-3.72474532759729,0.207477812858929,1.44300741663261,0.502584964212129,-1.56687266219365,0.560448879278015
"Transcription factors - AS2",0.75986676551411,-0.136480640517278,-0.912589209052257,-0.214621586245529,-1.57668772249051,-1.38417482195401,0.866756812219578,-1.21746580679796,1.55366094773624,-0.00406128671995443,0.969358978272251,0.400805951320354,-1.49093377318487,0.335514768499297,0.975884698237095,-1.2553322590613,0.0247964173439713,-1.13415878662637,1.93407499414141,1.37018162653864,1.12016453251704,1.2709115215096,-0.437525088894062,-0.853027753699903,-1.13744927969661,-1.93870533148442,-0.923300113683237,-0.618569504698117,0.950620797350877,1.23254060988788,0.412587109756115,1.26526352639098,-1.91474139157183,-0.461516376207637,1.21578736406258,-1.57243170986258,-0.150718253380094,1.16114938759928,0.683419727335924,0.575051505803478,0.788427800317711,1.51370863018656,0.857858791037471,-0.857325220619375,-1.87001485122461,-1.11745037422044,-0.368986013458873,-0.00688192903171354,1.18556727286918,0.133905579743312,1.51903331121299,-2.6184496834216,-0.744490663057216,0.922762245437428,-2.28520546892721,0.869884239476203,0.421404359704865,-0.487820066635419,-1.78448475399138
"Transcription factors - AUXIAA",-0.205967974226372,-0.0191352974124777,0.565681353461381,1.57634475217209,-0.094936937694372,-0.825437760864199,1.52442212259362,2.86071125287645,0.562316353314017,2.25380108199139,1.05003998142575,3.19616951485397,-0.703807749869975,-2.25246382714529,-4.14363591608338,2.72516042592226,-0.200348824025796,0.0708575161190761,2.61168413977567,1.5654617816691,0.550563129373955,-0.322690019208246,-4.35716852104744,0.455580357299433,0.132897169171785,0.349857173147067,-1.74403668143547,2.17262105194035,0.343868400828555,-0.0363201535571041,1.20075895872493,5.55755335296798,-0.821391277467344,0.317555787554026,-2.50576702445053,0.643459794117181,-1.46922373951384,-2.44159365424005,-0.510283675653815,1.27568718527652,0.185171546172177,-1.21335751056676,-4.36700239312683,1.17460057997156,0.828090738955704,0.085377903873182,-0.0687408720881542,4.5330342126446,0.0225042456721122,1.97887895221964,0.257991093428374,-0.25745516993127,-1.38320705645647,-3.61385418039966,0.503539337192203,0.0883609265031112,-1.91464997233398,1.41139664107051,1.67227943596369
"Transcription factors - BHLH",0.78152177067318,0.380957217268376,-0.24993606306647,-0.386588006910754,-0.591390325767962,-0.156590018133953,0.225694039694264,0.463241202530666,0.807758922499358,1.53512209836028,0.279026811902267,2.2081630577064,0.938304818991943,1.81089888173893,-3.29607844390229,1.68411458520581,1.61053160135059,-0.210846971960822,2.93251960167981,0.295250493166161,0.515445409988585,-1.59196946859918,-3.37922505741394,-1.05350384943321,0.991493061016345,-0.767092577204348,-2.9263595688295,0.211931092403556,1.0050376332523,1.83730150731988,0.37662808399712,4.57517861423121,0.784136399278587,1.18762808435708,-0.369458983656985,0.908391415737775,0.211289627006455,0.653927645600938,-0.196925788159576,-0.596288634591319,0.567600575928347,1.46430278501875,-1.95649930808144,-0.385503086768874,0.626449821814867,-0.578173495404957,-2.65355814552022,2.58254214959219,-1.26316324784342,0.719198973942914,-1.325180096468,0.169797618858869,-0.528121531477158,-2.79486505863392,-0.000443364133493311,0.0486415215992259,0.677987126860979,0.147693868083769,0.739111656658409
"Transcription factors - BZIP",-1.46242943224123,0.707347876863524,3.07347021901038,-1.58050051420206,-1.47619476925547,-0.261649458819619,2.36745994651745,0.609848232961718,-2.36687745919907,-1.22742610518788,1.31922875985734,-0.0082586884033449,0.0157117660818471,1.67814836007521,1.59984808608528,-0.103602824424646,-1.39303426953124,-1.73498586073196,-0.187182531468231,-0.808425216535167,-2.00118938141043,0.35527538688885,1.06032912986938,-1.87010696038631,-1.21841054240708,-0.932356484573377,1.7312976087734,-1.00018294188196,-2.36499060231929,-1.85913898332282,1.26357881092659,0.525196041026178,0.0256185579780405,0.638921291344007,2.81850848741951,-0.418300197860463,-1.7122433374215,1.28680935243356,2.98460730248072,-1.55688410446443,-1.60840117210444,1.7784033472947,1.91375411460085,-2.12463388483271,-2.24625567707611,-1.20850696059734,0.985077778153936,-1.43357262014248,-3.89739925813429,-3.0215360585468,3.17341842257414,-0.709895052812462,0.0661793030750294,1.26033827291658,0.28779761529706,-3.12860263340328,2.03976907205275,2.35495482066502,-1.23824240450514
"Transcription factors - C2C2-CO",2.17172830257058,2.16610677901755,-1.48061171920875,-1.21230388376055,0.715153684917568,0.13632014608877,-1.84188156385198,0.186428494614936,1.06971648921755,2.09532859284525,-1.19559771588463,-0.530167161620999,1.79173577924134,1.34347948176739,-2.51052025477029,1.09780810567779,1.52470260863254,0.917656407449906,-1.40069982148903,-0.605951737628431,1.77371894856116,0.527957099923114,-0.556091335560793,-1.73593164407038,2.03014069848331,1.41906286698619,0.028694457752338,0.0266496372040474,0.636895167828816,0.574114014691111,-1.41247308574047,-0.319708788535941,2.52570593721098,1.10252509663997,-1.43686124663378,-0.699120888579784,1.7573957238616,0.86476930096349,-0.760851562481339,-1.14683916884689,1.89963540894075,1.97755163929389,-0.487890597853476,-1.00335024472942,1.24760308582865,1.84959466633309,-0.844073687762454,0.177961483223091,-0.107681618978042,-0.10016101557416,-1.50871765152377,2.29692356017494,1.07471219337993,-2.15784479388319,-0.328311100767167,-0.117764058581439,0.523408448076793,-1.72954549430267,-0.485405209210303
"Transcription factors - C2C2-DOF",-0.406317816737992,-1.36178001181785,0.283414212027582,-0.200339833492123,-0.390561241269715,-2.40230876440899,0.371177091259491,0.710097673302252,0.982408197547874,1.43731306866554,0.738218508752437,1.4133315170108,-0.632776051561762,-0.666941826474434,0.649151720996455,0.570052339731399,0.314418286767336,-0.0904522868829344,0.185170001444514,0.204878105478152,-0.84918610367156,-1.0634259750909,-0.336664564417134,-0.553754915795812,-0.100497275360722,-3.25255502429591,0.287713446249053,-0.0465633513954039,-0.650273278918461,-1.46956335607768,0.168163466499573,1.30322370581663,0.0265725538122901,-0.975476162252693,0.696842877051699,1.47192094214484,0.492145007431411,-0.650406302074999,1.79008645036845,-0.327605320397688,-1.22207892923886,0.168588841424433,0.502285086798059,-0.191467002856675,0.473871068212018,-1.90457264816246,-0.701315729415612,1.39789339743596,0.0742799914180561,-0.523488033671982,1.04477567234204,-0.212138981883088,-1.74572450708206,-0.141823881595701,0.114755223273813,0.955562257821495,-0.226723952560145,0.884315470742453,-0.41343507377494
"Transcription factors - C2C2-GATA",1.76136773307447,-1.07377276016028,-2.3151693680658,2.85473576040513,2.15787487970346,-2.13465762265319,1.5914460959853,2.74575198779756,1.0207532853101,0.485378203136256,-1.85026012613333,1.05916630077886,1.29609865483471,0.123219286436182,-2.95042803126964,2.17150536177541,0.659367988915211,-1.5351880360189,1.47624366126101,1.621872329537,1.92644414990007,-1.34271837324264,-2.32003206301507,2.09028691604516,-0.164813927281292,-1.84037014057521,-1.24982583592661,2.51447714710409,0.978607554882794,-0.506819322081492,-1.7138161041694,2.04005783411002,-0.899266260386473,0.47415041195741,-0.440368309273329,0.237974762838646,-0.421868447096253,-1.8317497939892,-1.25841296730514,1.98703837193072,1.45122866255012,-1.23339359478896,-2.29516301310984,2.75656944756398,0.0726468559240963,-1.79782682011081,-2.13317786754875,2.29660882859098,0.648741356986165,1.15471940058619,-1.6722288772696,0.349354357139432,-0.703674380919112,-2.8119265481537,2.31651909108093,1.71584728763595,-2.89648378764083,-0.988884761667454,2.26420954280761
