"","CabFra_acclim","CabFra_accfreeze","CabFra_freeze","CabFra_warm","Chard_acclim","Chard_accfreeze","Chard_freeze","Chard_warm","Riesl_acclim","Riesl_accfreeze","Riesl_freeze","Riesl_warm","Sangio_acclim","Sangio_accfreeze","Sangio_freeze","Sangio_warm","Tocai_acclim","Tocai_accfreeze","Tocai_freeze","Tocai_warm"
"Repair protein - SSBR (single strand breaks repair)",2.19886431231966,-0.750450513853957,-1.79535131684553,1.92507090310278,1.01306931759103,-1.4096312983022,-1.46052017053252,-0.345620758642296,1.59647176831367,1.45676160880782,-2.27119112827818,0.0234427402281408,1.73819661173357,0.401665484884087,-1.35777209170409,-0.365001991803301,1.64524521818149,-1.4157785038438,-0.386609891014734,1.47220507532667
"Replication protein - DNA Replication Initiation Factors",1.84283941551937,-4.03326786855969,-3.84060066964652,12.1384869342457,2.10250712767225,-1.22346498926199,-5.73590164564873,2.25429245150441,2.67257872965565,2.07131828655211,-5.30881023978563,-0.526706237432274,-0.293703158978943,-4.23445964124493,-3.40999384380978,-3.38095914423071,1.51807475786724,-3.17113281653417,-3.26084524039003,11.2593255126577
"Replication protein - DNA Replication Termination Factors",0.942026983633118,-2.45820675209579,-3.5184258305068,6.0622331690757,1.65000335636971,-0.428971834398457,-2.49682213392486,-1.24600666255871,2.33742631320998,2.73113792251282,-2.21514219512467,-1.58942168162616,0.632680691043149,1.2058765932705,-2.06807840591577,-2.93817556915055,1.20041320196745,-1.18032925045627,-1.12554060074758,5.55800018831716
"Ribosome - Archaea",-0.880842052215473,-3.49102241116624,-3.41446631908717,10.8049519928112,-0.291429135869275,-2.56312776219414,0.675809079639014,3.04291244074548,3.22703383435808,0.883297761591034,-3.22667021091071,-2.70685465024185,-3.23058215720873,-1.37661069670499,-2.55571925199147,-2.03745652883821,-1.85880038199108,-5.42564037140842,1.24692848474267,9.00630485599051
"Ribosome - Bacteria",2.57154072231954,-3.48447824485371,-2.74080027271985,7.36124194286215,-0.684985613623403,-3.52620000146097,1.94267576086769,2.56044439624378,3.71230998295161,0.531429890567516,-3.5404570293327,0.448824304918885,-2.05077042442159,-4.8547166799473,-3.28773631388498,-0.00413468563609522,0.810420839707569,-5.48231272977491,1.5465465227531,5.80155144566763
"Ribosome - Eukaryotes",-3.68754963043461,-3.68084823776816,-3.82164267346404,14.3132975979349,-0.931850625223068,-2.11691898147687,-0.053237851391597,2.80594175635759,3.21466881641285,1.65338802146378,-2.24717159119016,-5.33684107647488,-5.12122627340995,0.179843419641888,-1.93907330432254,-3.38900440678275,-3.6799508612641,-6.09744170922512,1.5847752023024,11.7290378646552
"Ribosome - Mitochondria/ Chloroplast",1.83882464489673,-3.26374417668297,-2.5032331091856,7.02392540513531,-0.434251986376058,-3.2112158500535,2.25992619527565,2.1430596299324,3.43435037617563,0.456387906514408,-3.03956516663276,0.207445636027665,-1.59479978333694,-4.10582659504242,-2.92851052063106,-0.113179808321528,0.113439989409056,-5.26417916125638,1.3030132378348,5.29972247938361
"Ribosome biogenesis - 90S particles",0.221514756641078,1.01459820908802,-1.28687109078672,0.856376832941668,2.58659474088682,2.17877249584713,-1.5960917243563,-3.74905295316317,2.61892343790612,1.62936527959577,-0.0044790442092663,-5.07274117682269,3.60323674101825,4.80941169343551,-1.02774597140688,-2.85045505750233,1.72927960493157,4.18371910718384,-2.97196265877923,-2.16410252587254
"Ribosome biogenesis - Other ribosome biogenesis factors",0.0919497695235083,-0.323221204579286,0.163441587247148,0.495880883667758,0.0581093815174697,-0.454025768776832,0.771053399106596,-0.674302314348134,0.940720683841084,-0.525817850750634,-0.117231638271396,-1.34547436164603,0.433419076293484,-0.643029930243742,-0.219686486109833,-0.659009346665233,0.686995223489623,-0.0814232587694089,1.1159884950311,0.0666606157847595
"Ribosome biogenesis - Pre-40S particles",-1.05756977856974,0.737844345862977,-0.0528303229295483,-0.222785811210814,1.14621625429045,2.12077794277611,-0.784686084589322,-1.25900349739251,0.284656625433023,0.317230598319854,0.657249692581209,-2.1562305638286,1.38392909864632,2.54466954915839,-0.421558499357384,-1.5830231062161,0.698204856890352,2.31773014820763,-1.75696203462129,-0.885774739990793
"Ribosome biogenesis - Pre-60S particles",-1.46954706809212,1.32713010524932,0.216621712958002,0.589759079212613,1.35365806453145,2.67782167992041,-0.198390106920027,-3.99938277417907,0.739721365295905,0.547591318757804,2.60170227117223,-5.62275064613754,2.77186707325748,4.0651421329577,-0.086400944903857,-4.14580131330966,0.182765999013038,3.73019135681847,-1.23173914578069,-1.92072809976262
"RNA polymerase I system",-1.04191421092504,-1.22607831010355,-0.0300638908077158,1.12996059528974,0.228428855457673,-0.165527594306438,0.0793777629784062,-0.321377409032785,0.513024628459101,0.341939219551767,-0.267804322184279,-1.40498437655398,-0.0296998739336644,-0.0287761902706198,-0.511246148720407,-1.31352689637038,0.417202410462675,1.02120299203252,0.88362940237601,1.57715651790266
"RNA polymerase II system",0.359539111240911,0.495863389783055,0.548137013721116,-2.59035690593696,1.35902189972807,1.21228825838889,-0.742810067595395,-2.68809004919219,1.26250568428683,0.109023276068447,1.73896711592042,-2.84212007401048,2.83616379591188,3.49013904573178,0.584742733213491,-2.7107268306534,1.32189734985189,3.0026315521489,-1.38989847101505,-2.80784916965363
"RNA polymerase III system",-0.529958949019267,-0.510955608755843,-0.0362994746525342,-1.44882203420826,0.905524930375822,0.569367603709088,0.226240455432637,-0.96156916575927,0.923058904961071,-0.365356475524687,0.79551214807169,-1.56165605351762,1.1280650526858,1.42208518952233,0.0347641289785898,-1.40256619660879,1.34469394878045,2.72728631254704,-0.50511357450377,-1.25131023234546
"Secretion system - Eukaryotic Sec-SRP protein",-0.0112328039578715,0.250758877647525,0.582958224805119,0.458879813159221,-0.341139465900378,-0.554656395968276,0.322768664324651,-0.745616432877047,0.112794624959985,0.227080024090511,0.0532754155327245,-1.03049454045632,-0.605631153171581,-0.513780383380179,0.447319636001707,-0.981476077148283,-0.463062183452869,-0.0892692042252003,1.05748208460521,0.73480336972755
"SLC15: Proton oligopeptide cotransporter",0.162267790398813,0.455244993871289,0.496871879790733,-1.9332106285661,0.885887341760123,0.681376732302936,3.14030847806509,0.0841881885576774,0.335460716002148,-1.05640217093249,-1.20404197863622,-0.772465736514194,1.33926590282984,0.581111063686648,-0.258404442031,1.73429136277881,-0.101571363803564,-0.49760640279362,-0.164363758037041,-2.29541690016478
"SLC25: Mitochondrial carrier",-1.08012541052845,-0.359388114334948,1.74887515580983,0.334707974106096,-1.81968984702791,-0.691427795507211,0.955765073864504,-0.787695608203175,-0.724961262462821,-1.41933792916001,1.80422012948109,-0.590031102508571,0.0144581421897099,-0.00459459859233126,1.57585892743417,0.235665694509495,-0.965327537279847,-0.871990700442001,0.163394905815762,-0.843388467665331
"SLC35: Nucleoside-sugar transporter",0.274382242275914,-1.34379818088875,-0.386563784044792,0.94345170976108,0.3360613749678,0.146990819430886,-0.641763895183406,0.963877746587447,0.185717761601099,-0.247774458215722,-0.16746757967131,0.163304226159143,1.05614558512682,-0.817149160178109,-0.85381737358318,1.04055421232755,0.130149307078713,-0.58159021912781,-0.89864053791764,0.75666970673516
"SLC39: Metal ion transporter",0.325198095918229,0.885065273205548,1.06830645152133,-2.19956980979352,0.137220287025647,1.60798805065417,1.77679910891338,-2.09049017657643,-0.438260936652568,0.148599794203094,1.46793647973278,-1.40093394867019,-0.217322211562452,-1.52737446048357,1.08892953051539,-0.450842477206859,-0.226025150063201,-0.71459503542097,0.916644416995381,-0.52659763805848
"SLC47: Multidrug and Toxin Extrusion (MATE) family",-0.516466478963522,-0.604174994862974,1.40324752486726,0.143835831184047,-0.676659726073959,-0.209295539259285,1.98173833203351,0.934025349762993,-1.94797977254576,-1.97902617303166,1.27118598073439,0.0375362930849286,1.07060850262748,0.0215519368711255,1.45852292157154,0.211313740836213,-3.07463171602106,-1.46249694009212,-0.606005765000555,-0.537582511377259
"Spliceosome associated proteins (SAPs)",0.762141414857072,-0.0681645715394715,-0.446867605158815,0.391477426932492,1.62224139601951,0.636812094981225,-0.79682358597818,-1.2951290706719,1.6485403219332,0.309833710177237,0.21603819091382,-2.08881202327956,1.64176398820753,1.18628701245163,-0.749610205361965,-1.40680188551532,0.864680947818519,1.06411617558806,-1.25715468024334,-0.512912450697444
"Sugar transporters",-0.853367455117577,0.312224303161672,1.55735082835561,-1.87184457418559,-0.677030783164327,-0.509514756767987,-0.212030867980976,-1.01173926564896,-0.724188789812896,-0.325656120954261,1.60951660092509,-0.969001505476924,0.00813488999770756,0.910027091645059,1.53356951176353,-1.44147820201483,-0.353919396125741,1.83582787229731,0.0180318093481151,-0.148994245677407
"Transcription factors - Basic helix-loop-helix (bHLH)",1.4426757124294,-0.225058366780337,-2.95986978542853,1.5262285468333,0.886720221802504,-0.63771743821173,-2.05593096527579,0.990476978251229,1.37129770258056,1.5732459358542,-1.59025136400332,3.05075458404991,1.56134750991505,0.502813256725727,-2.92800768591687,-0.00660906320704178,0.719266336952684,-0.738168152850141,-0.491736900748352,1.56216975807706
"Transcription factors - Basic leucine zipper (bZIP)",-2.33149405571038,1.40545317011504,2.97923752223163,-2.19965327021393,-2.36159087489879,-0.601207278414835,2.46096099535407,-1.01715237609318,-3.62215219274278,-3.51170328899727,2.87014929795176,0.0584536360010977,-1.25155659815633,0.678142616591191,2.2762519622942,-0.202060173313523,-2.65556398244571,1.59154951653167,2.93974257945064,-1.34993028668951
"Transcription factors - Helix-turn-helix",-3.32746265825866,0.166201040426893,0.57368438816898,-0.12343096287678,0.401942422990624,-1.26856694424145,0.195837103991044,2.41742778041659,-3.72384281828581,0.478517441570443,0.136769638699236,-0.297537913084051,-0.914253465277913,1.65431933271611,1.45454485557717,-1.40680408947679,-2.6957428397146,0.685346421548048,1.58141840012252,2.3443684954228
"Transcription factors - Other transcription factors",-3.62318958601402,4.73170198628106,0.515215285064932,-6.49233150292091,-3.4570939356174,9.35990345323727,6.08289743784122,-6.02653333360076,-5.58122437208862,6.42183737967114,5.58652671245843,2.13409069132741,-4.29456762072599,5.75266180227869,0.445655880289256,-7.82416843693267,-4.52486315995528,4.63523144986009,5.81594595672289,-3.93592007928668
"Transcription factors - Zinc finger",0.829970697964693,-0.521291670577898,-0.751297492966129,1.49996535639895,0.996877315890016,-0.463298154081243,-0.857303601461523,0.169066911797861,0.653554631170216,0.57923945081827,0.0691851566208139,-0.341573865970357,0.0840931648453408,0.0981468250910532,-1.57447944349993,-1.76420822245877,0.744127339745455,-0.280624776278111,0.33104260001435,1.38578933001912
"Translation factors - Release factors",1.07336615874201,-0.752729593311832,-0.423243580497079,0.354893782885263,-0.516947901321369,-0.72376013022989,0.779175755249838,-0.306201973122412,1.73045320526,-0.411907879526523,-0.365104656995261,-0.320112995104403,0.320790800967273,0.41161283373539,-0.161476677426571,0.0506599475469406,0.791017228272136,-0.31051980286177,-0.693285676386648,-0.551447735240729
"tRNA modification factors",1.7446063568859,-0.846679321653331,-1.350225722116,1.89875677142382,1.21087060211603,0.137148533026607,-0.402072191076137,-0.319249008211218,2.61526578800333,0.32228387415908,-0.500195862778674,-1.05179564604668,0.291218138710924,0.307521299181938,-1.5590750749654,-1.15468582428588,1.75488026909185,-0.172136627908245,-1.51342531456841,-0.00754701790279744
"U1 snRNP components",-0.203050578015604,0.270703199047057,-0.370218207948815,0.32496739024414,0.844427014766412,0.8220705707188,-0.0839667464996221,-0.232655035623504,-0.440852045222227,0.113116944042712,0.292123010141378,-1.88152620898812,0.509337634556542,0.978189286431362,-0.158456506383548,-0.812015295221621,-0.0301905534950765,0.381459879035611,-0.209409445969031,0.54425628390937
"U2 snRNP components",-0.80103036842485,0.261106004759075,0.422073080275998,0.563709133837618,0.443200905975219,0.555006045863151,0.736059152767109,-0.020994064955602,-0.565514795675261,0.0734758289968532,0.359942269551969,-2.02689959743599,-0.621448995394583,-0.384149780479951,0.255763620677444,-1.35460016171405,-0.194811415548661,-0.0284528803292326,0.749811734609461,0.878537774720813
"U4/U6.U5 tri-snRNP components",-0.716868841923948,0.626786035340098,0.515164603805236,0.396920958712027,0.374963334483955,-0.403639163884607,0.62806605476325,-0.65108676163009,-0.325589677722385,-0.163851562370077,0.669147634584864,-1.66280722166702,-0.127416501062927,0.409546076827443,0.448750070184552,-1.30309649512807,-0.731051369695182,-0.0647001296671731,1.02781145636337,0.266699255078518
"Ubiquitin system - Multi subunit Ring-finger type E3",1.92022633846931,1.21236210550269,-0.0388908259524884,-1.85225109912848,1.93674090215503,0.0127197604865517,-2.00110023619611,-2.07082705495449,1.7605278517873,0.600864958551615,-0.755966454271299,-3.0343907011864,3.7140049496449,2.67911195527489,-0.282544711351201,-1.96459621853266,2.0667543006346,2.45930236971734,-2.05106838600153,-0.880598904087287
"Ubiquitin system - Single Ring-finger type E3",1.03140596204494,3.17485601086298,0.780133015008148,-3.51617883870203,1.70167343032199,2.05351583743473,-0.710423081551578,-1.23442093341359,-0.603122728991501,-0.266911470984435,-0.767119974710002,-2.32285817235564,1.92928388887426,3.26266968789657,0.511702055234485,-1.51999044799028,0.504412514982481,3.3074609461579,-1.34886430573846,-2.45642767561944
"Ubiquitin system - Ubiquitin-conjugating enzymes",-0.207160104894761,1.15548949662138,1.44820475598069,-1.49334311705349,-0.206981737033634,-0.0753798393375433,0.583219406361013,-1.54380873814302,-0.0857381642358383,-0.108331268807777,0.285002356054919,-1.07075870229932,-0.49651204751237,-0.0173520325448709,1.11681412936038,-1.15328982863313,-0.373123562578164,1.2794906124709,-0.0227823365692058,0.104193568222574
"Ubiquitin system - Ubiquitin-specific proteases (UBPs)",0.309925355821918,0.213806641691104,-0.457545456737495,-1.39751706644124,1.07749231069927,1.27341786001717,-0.847424460408585,-0.949779082749841,0.909835877654313,-0.00856619676780045,0.282908970189679,-0.486417387455934,1.61738768652264,1.70995737938724,-0.622770520424073,-0.765297659670255,1.32006321184833,2.53386926109582,-1.54331582916974,-1.50290881692369
"Ubiquitin system - UBL-specific proteases (ULPs)",-0.456510010552352,-0.260865213689702,0.144339759413204,0.437345963268405,0.188784500724991,-0.0674059930831235,-0.423227700058154,-0.479189066281115,-0.330141398608854,-0.536727391986729,0.180595081100336,-0.846914571833012,0.434639504325906,0.542469160678806,0.425216225346261,-0.717121736308038,0.183104310690713,0.37204520457377,0.303678683542671,0.3827919720162
"Amino acid metabolism - Alanine and aspartate metabolism",-0.581002053928984,0.273312706920711,2.20936169273516,-0.347233994988474,-1.18900290778697,-0.56157924215645,1.80178481600447,-0.731074480904773,-0.351047810947226,-2.87908447794099,1.91702227803092,-1.89725783910392,-0.679483455020511,-0.20408874482648,2.04857495381541,-0.554635369169379,-2.0308797455642,-0.474491306230964,0.509541465780776,-0.424209428611704
"Amino acid metabolism - Arginine and proline metabolism",-1.09857884372556,-0.270116007230582,1.55558436522883,-0.440157406128501,-0.963148636895518,0.298920134075341,1.37311694089682,-1.60223851564784,0.463748132760055,-0.856059888207403,1.80162727717638,-2.08590001717526,-1.87786318385138,0.418593208953242,2.19894416053954,-2.47352345237147,-0.960008148182037,1.30691897694685,0.161187505972226,-0.0432664876610523
"Amino acid metabolism - Cysteine metabolism",0.300624090912069,-0.334647371862987,0.86859004030626,0.0960401637451333,0.0988343161292469,-0.156935287004883,-0.0640351513102067,-0.245187173192535,1.37588107771403,-0.100596055681549,0.194743699280697,-1.15110512089603,-0.625737900873212,-1.20997619826774,1.21548667090175,-1.01261367581865,-0.731885442216954,0.228972587792728,-0.875041850412669,0.246904747031431
"Amino acid metabolism - Glutamate metabolism",1.65962387116876,1.82375298215736,0.586588050229247,0.0900554991378856,-0.346834326280164,0.0169805172740509,0.0310745777181313,-0.101342881053236,0.707199601912378,-0.246980880504562,-0.40155148629201,0.0401445278437243,-0.805450317252085,-0.970910202529693,-1.02927952406334,0.142161853585278,0.123788176099824,-0.266728911171593,-0.106906257564756,-0.580215669726407
"Amino acid metabolism - Histidine metabolism",-0.234795432803646,-0.73046279235127,0.853277890313357,-0.551728893035923,0.716707743337037,0.837909541842904,0.454985811872176,-1.15623139078121,0.351111656204404,-1.38630775260388,0.425472648699107,-1.97484965973674,0.816886989645863,-0.0189476462286445,1.07943843329887,-1.02376628468769,0.775524167520023,0.758086890015216,-0.575440779892194,-0.314870598065596
"Amino acid metabolism - Lysine biosynthesis",0.720564223685696,-1.02979453751278,-0.76416327208824,1.01884371040413,0.736554951405972,-0.212785430254126,0.4496826506291,-0.688969137403188,1.70655305856952,-1.05820523119097,0.714621509063621,-0.2873631061385,1.28147007410888,1.00477162972603,-1.04155035448988,-1.1539682360906,0.192425805577824,0.154314429664849,-1.28101170143652,-0.0665831456052483
"Amino acid metabolism - Methionine metabolism",0.3421082739937,-0.605288845192963,0.818032081726436,1.38944814939049,-1.02533088184189,-0.519860201315894,1.14409543979768,0.00066617369647112,0.180251136514098,-1.28939365507753,0.0386020435728521,-0.126897447955513,-1.02548026806156,-0.962675166290168,0.286304136257266,0.0146169139177476,-1.16542158801138,-1.55883933851513,0.725920213750092,0.753112471363376
"Amino acid metabolism - Phenylalanine metabolism",-1.30055107621875,-1.97981805719986,-0.0779202581633897,-0.438492434337618,-0.38589858290725,-2.90711369703662,-1.0329573399447,2.30769905974575,1.19483660641542,0.97705933367617,-1.11004299913113,0.11924013459673,-0.592051743977051,0.394505470855038,1.59500658036924,1.18383213290339,0.343593459027711,-0.269026237037836,0.786348914433058,0.060391999187972
"Amino acid metabolism - Tyrosine metabolism",-0.157027295179847,-0.265931529612504,1.0286430304792,-0.226873263856647,0.602855046528965,0.581717974291442,0.0287555410021502,-1.01605634985077,1.26788803555784,0.0787468416741425,0.026279164119406,-1.71234604234646,0.00700300911222819,-0.460432405838277,1.60592848602078,-0.938573246939271,-0.0869000458380228,0.438249797276138,-1.83744983521347,-0.371067130681551
"Biosynthesis of secondary metabolism - ABA biosynthesis",-3.44882176676468,3.97686068489147,2.2402981045501,-2.98273794035844,-1.63229843094602,5.660815150818,3.27165439480397,-1.5847774023963,-5.33140501385892,0.342474315080994,2.97496018053241,-1.91611035213802,-2.03753596198863,1.59875910123982,0.969015370062001,0.869815223690098,-2.76829910319993,2.96033457456189,0.116783056643531,-2.70413697224169
"Biosynthesis of secondary metabolism - Auxin biosynthesis",-1.15832239224846,1.31161994122545,3.32739325256648,-1.51276442158885,-0.88629182188777,-0.2631357480951,0.996449447764131,-1.90162220166883,-1.63030451541667,-2.72018027773117,0.317610453925705,-2.14944129980489,0.227354231529318,0.850178306543654,3.64079512158247,-1.02827448462389,-1.61549958310403,1.15377994689179,-0.859098917815634,-0.335375889745318
"Biosynthesis of secondary metabolism - Zeatin biosynthesis",-0.767267672695059,0.63678526554163,-0.467633917576142,-1.66420078702457,0.749729470731867,1.80108697573968,0.412613167885235,-0.853876792987586,0.500285132653143,1.29731870279461,1.88883940924189,-0.436684675380334,0.97327794896248,1.66386671274475,-0.0662746916232457,-0.646435119185647,-1.42010025437189,1.22741568900223,-1.62489593783423,-1.30820433752541
"Carbohydrate metabolism - Aminosugars metabolism",-0.589085938498693,0.836561384629652,1.55897738506694,-0.804645969908551,-2.18945046046826,-1.93068221402886,-2.34691584208973,-2.06963708965233,-0.360436972711323,-0.836317824424059,0.149923992985089,-2.0832991779832,-0.0855537372120062,2.54527086495757,2.4701859803584,-0.048570617467785,-1.08487551890328,2.78862323645474,0.652909378570168,0.966537076085648
"Carbohydrate metabolism - Ascorbate and aldarate metabolism",-1.00669824583007,-2.43327777333526,0.951983556642459,1.29540004687369,-0.963558040846048,-0.915625824749956,1.38057115830338,1.07728892090991,-0.412584020017869,-1.42216227336441,0.631477120865112,0.654413552598274,-1.70452244222247,-3.09840039659827,0.738824664604369,1.98899865570141,-0.433484935210828,-2.31117310520717,0.839940919675645,1.21030164694202
"Carbohydrate metabolism - Butanoate metabolism",-0.261983845341599,0.454222186269547,1.56649217027197,-0.882256309781192,-0.520972434998879,-0.35837390040817,0.779599680062646,-0.465657975052754,-0.722862234106536,-1.4370485254646,0.63775193671892,-1.13003261171788,-0.194920767564648,-0.304876867843724,1.28006285808582,0.0904010829309159,-1.23547977488624,-0.681864288312166,1.77586907401313,-0.30704903076579
"Carbohydrate metabolism - Citrate cycle",-2.78516791208843,-0.371534552965772,1.9942223291846,0.284541705336409,-1.73449792616027,-0.137047175826896,0.210896243899863,-1.57549588347296,-0.739129355675191,-1.49752451252451,1.64609946680371,-1.33328343124533,0.088700922296228,0.289574093142682,2.33764164574895,-0.787463891604557,-0.889718363920669,-0.0952448876914271,0.887465209528235,0.391185274513403
"Carbohydrate metabolism - Fructose and mannose metabolism",0.375661364450265,-2.78279293294594,-1.58090896018385,1.16388709445823,0.00371336828845449,-1.42549592010837,0.803715608439003,2.48483060540987,0.524766804124417,-1.42104469992061,-1.50944053888333,1.56952147978691,0.0335035936749362,-2.19074177448994,-0.162218140410899,4.13805648200916,0.237379027280342,-3.84690747823507,0.985136445718524,1.36850360265995
"Carbohydrate metabolism - Galactose metabolism",-3.00789984632519,0.187932830348709,1.91356008326131,-2.61145656597835,-3.12253222740094,0.18878183718811,2.51995024205644,-0.191279908670077,-3.1365479374973,-3.25905548441651,3.12911158757213,-0.0299273661659481,-2.27290434851267,-0.777438305312881,4.36148819772873,2.83996551719763,-2.3243831945935,0.452909450520846,0.978409678262928,-1.28322028730423
"Carbohydrate metabolism - Glycolysis",0.934462155382066,-0.660341108112368,0.639943238614114,-0.738588393773858,0.43725287563132,-0.223998409686132,0.993969345061506,-0.0685269190481655,0.688317184622861,-1.30263046985672,0.173137497668974,-0.916488732756033,1.28880318987158,-1.8753592212643,1.17332043837417,1.40259379305242,0.0969058800130324,-2.61832510987852,-0.816004024882852,-0.219724363273057
"Carbohydrate metabolism - Inositol phosphate metabolism",1.37098595965977,-0.493733039499092,-0.422312729295529,-1.83190656807045,0.0234710671810759,0.00953442711172171,-0.949207576141878,-0.302976265229989,0.319141733079872,-0.502559913153537,1.11775820594283,1.98384539335909,1.18432777868823,0.496279852241261,0.142276586293514,1.06738759722563,1.21470359924385,0.569158442395351,-1.21501310031842,-2.54972046642439
"Carbohydrate metabolism - Nucleotide sugars metabolism",-0.17923313892783,0.148450824627162,-0.66405962046847,-0.209043440391966,-1.17108692289083,0.207060335754609,-2.3097650005697,-0.219044951767014,-0.40492487440632,1.44508562998348,0.461456528635759,0.0122572381637589,-0.173556900829803,0.236067175935389,0.396019579158128,0.484010196164107,0.769242674197479,0.538905026447968,0.320459342347381,0.743406758229825
"Carbohydrate metabolism - Pentose phosphate",1.76074927099885,-1.83597797623078,-1.52006328819777,1.44197519588993,-0.127596288904304,-0.593368246976597,0.82705568171092,0.768783155683988,1.51570234459861,0.47218814497304,-1.30258950611067,0.116836698093354,1.19388987863376,-1.90862711769856,-1.19542137038218,1.61395646081491,1.76149280776903,-2.8448805056155,-0.458279887581363,0.909159391396639
"Carbohydrate metabolism - Propanoate metabolism",-1.71172094730914,0.648217799133419,1.31301077887857,-1.43588353866876,-2.07281854892236,-0.655954489974896,1.22263983773401,-0.576701819097071,-1.62587125038206,-1.63063251233852,1.90732802203867,0.021107405234184,-0.24169370698831,0.657707969860291,1.67460275245771,0.822481080173321,-1.27574434799656,1.03073718899305,0.326609590011025,-0.748856407169816
"Carbohydrate metabolism - Pyruvate metabolism",-1.44831344690399,-1.02497100535499,1.05146889865357,-0.663701578630356,-1.8989774668879,-0.689638053044442,2.91134185877052,0.51660135739658,-1.46201473262545,-2.59557954353235,1.51955478571578,-0.0460113203032494,-0.622621332480401,-2.16948910002137,2.18844480978484,1.99383836256437,-1.30158700353763,-1.81892445168038,2.06550852290617,-0.461565888866123
"Carbohydrate metabolism - Starch and sucrose metabolism",1.1349285390104,-0.922903365420985,-3.18159831638043,1.36651028125853,0.374081079212149,1.71400946132103,-3.02781553388473,2.33993217691059,1.94943281139841,2.07095951585897,-2.01241455481704,1.93566478386151,-0.182959991434621,-1.45912287544649,-2.50993126346224,3.14575389539977,1.02454754661405,-0.283520432920912,-2.36556159037642,2.02950343849541
"Cell growth and death - Cell cycle",2.73520335330622,-4.75683226703065,-5.81332891542559,12.0531120651511,3.03638454782197,-2.821609170221,-6.82672139760376,1.81737044339572,3.81896843230208,3.36337694176478,-6.10190381218901,0.0138151994546694,1.62692799520826,-1.7950494427624,-4.3121668233169,-3.32601637066487,1.96793494942677,-3.71940149702781,-3.20905137810458,12.1632749154524
"Cell growth and death - Cell wall",3.02000218768575,-1.04757030192607,-8.80998201035296,3.94858904805664,1.34533084905469,1.65652459755948,-6.9870864649321,6.28772179781494,1.41484021158595,7.30322610700431,-3.18337135340023,7.86806832180905,-1.26039936652571,-2.03865536915407,-7.15217223431254,6.98790076222607,1.15262936198437,-3.04673318130557,-2.56142223827468,4.03187020571918
"Cell motility - Regulation of actin cytoskeleton",5.48187288122498,-2.20224003373864,-9.04023310801594,9.37753266047681,3.58196659110276,-1.89357555969094,-7.82850077049759,2.96142494744774,5.47961297581996,6.15048951872213,-7.93588239220148,4.51679897222423,2.28930308322483,-3.02661011730087,-8.28320027509029,1.92621283167637,3.84274523490942,-4.38224499238096,-2.83114286288984,9.38695790993006
"Cofactors and vitamin metabolism - Folate biosynthesis",0.149082940065504,-0.338077737810569,1.12076258558461,-0.640335832007293,-1.2878198792393,-1.69436781641963,0.681162085004611,-0.615532437331795,-0.621107528846641,-2.60398604106278,0.870362120276229,-0.340736362725367,0.931031386739045,0.607306024104714,1.22884236946397,1.42834062805334,0.0918250453237253,-0.439876212049886,0.564349152503726,-1.20829312433585
"Cofactors and vitamin metabolism - Riboflavin metabolism",-0.403340760927607,-1.03985677304681,0.318313995192372,-0.299817621689885,0.129305688034329,0.278836035081916,1.3901609325181,1.46131127363527,-0.239476194788384,-2.8433843964666,-0.243291515244108,0.617403785747088,-0.935119422460428,-0.996907079011543,1.00212241425815,0.927967564769363,-1.46472951995256,-0.835628996014132,0.0788889330051153,0.726882518227284
"Cofactors and vitamin metabolism - Thiamine metabolism",2.2687039220119,0.998431779435109,-2.1828670895055,-0.732806002975004,2.53312843917863,1.9740755713276,-0.699240880689375,0.914394465040252,1.97308397898267,1.58229513547531,-2.43365591675594,-2.32951277114041,3.41706082939772,2.48344559440182,-2.93637242999,0.716296921393833,1.74735440671579,0.634188863253252,-3.55719851497211,-0.176938735640241
"Cofactors and vitamin metabolism - Ubiquinone biosynthesis",1.07749888555297,-3.23700596460059,-1.00962470054424,1.67793149018791,0.769180331084195,-0.965163150191932,0.974691023303215,2.92822505077422,1.65281628931742,-0.114269439668003,-0.88747098259793,2.11475195718226,-1.58324481777714,-3.11952741631178,-1.28469616030533,1.38110932570367,0.595844081094787,-2.920724035957,0.166024726582723,0.919647156258643
"Cofactors and vitamin metabolism - Vitamin B6 metabolism",-1.05153046132108,-0.419476904262303,1.83683761317217,0.530369294319713,-2.87247709000761,-0.758408941930162,1.44436239204301,-0.932498155934383,-1.45351657214318,-1.69147661087304,1.34574710103926,0.334848912095052,-1.35226170663862,-1.39313383956057,1.51152223755713,0.591995550638293,-1.26748423451767,-0.45356457179688,1.99474391516139,0.0019953128080321
"Energy metabolism - Carbon fixation",1.01929661246912,-2.00711623667844,-0.596796118104617,0.559268277098725,0.0933097441386343,-0.344641491221525,2.05295130942051,0.937776180140883,1.47364537246044,0.428126292793276,-0.0832652819442263,0.612622190060174,0.618432912107312,-3.08059038985374,-0.448612199197703,0.738289645263846,1.02361793919245,-4.07053240378559,0.796065927600899,-0.115796679959546
